https://www.politifact.com/factchecks/2020/jul/23/public-citizen/yes-taxpayers-have-sunk-least-70-million-developin/,"Tweet from Public Citizen, June 29, 2020", ,https://twitter.com/public_citizen/status/1277636149935292418,1277636149935292418
https://www.politifact.com/factchecks/2020/jun/25/dan-forest/how-many-states-have-reopened-gyms/,A tweet by North Carolina Lt. Gov. Dan Forest., ,https://twitter.com/LtGovDanForest/status/1275109549612191744?s=20,1275109549612191744
https://www.politifact.com/factchecks/2020/jun/01/darren-jackson/north-carolina-democrat-right-most-americans-want-/,"Tweet by N.C. Rep. Darren Jackson, Democratic minority leader.", ,https://twitter.com/JacksonforNC/status/1265651468226498561?s=20,1265651468226498561
https://www.politifact.com/factchecks/2020/apr/01/pat-toomey/will-homemade-masks-stop-coronavirus-spreading-fac/,,,,
https://www.politifact.com/factchecks/2020/mar/23/dan-crenshaw/did-fda-regulations-slow-testing-coronavirus/,"Tweet, Dan Crenshaw, March 13, 2020", ,https://twitter.com/DanCrenshawTX/status/1238517912148881408,1238517912148881408
https://www.politifact.com/factchecks/2020/mar/18/kelly-alexander/most-nc-legislators-high-risk-age-group-coronaviru/,"Tweet by North Carolina state Rep. Kelly Alexander, Democrat from Mecklenburg County.", ,https://twitter.com/TheNCRep/status/1237938327267000320?s=20,1237938327267000320
https://www.politifact.com/factchecks/2020/mar/13/michael-dougherty/how-utah-jazz-got-58-coronavirus-tests-when-us-tes/,"Michael Brendan Dougherty on Twitter, March 12, 2020", ,https://twitter.com/michaelbd/status/1238131956526784512?s=20,1238131956526784512
https://www.politifact.com/factchecks/2020/feb/21/jane-omeara-sanders/does-bernie-sanders-have-strong-support-rural-and-/,,,,
https://www.politifact.com/factchecks/2020/jan/31/james-white/are-10-children-united-states-texans/,"Twitter, James White, Jan. 27, 2020", ,https://twitter.com/James_E_White/status/1221718861009051648,1221718861009051648
https://www.politifact.com/factchecks/2020/jan/24/facebook-posts/yes-iran-does-ban-twitter/,"Washington Examiner, ""Trump sends 'the most liked Persian tweet' in history of Twitter,"" Jan. 11, 2020", ,https://www.washingtonexaminer.com/news/trump-tweet-in-farsi-the-most-liked-persian-tweet-in-history-of-twitter,No URL for this!
https://www.politifact.com/factchecks/2019/dec/26/ron-johnson/sen-ron-johnson-hits-bulls-eye-claim-us-leading-gr/,"Twitter, Ron Johnson account, Nov. 13, 2019", ,https://twitter.com/SenRonJohnson/status/1194688118827474944,1194688118827474944
https://www.politifact.com/factchecks/2019/dec/18/joe-biden/california-firefighters-spoke-out-against-presiden/,"President Trump, tweet, Nov. 10, 2018", ,https://twitter.com/realDonaldTrump/status/1061168803218948096,1061168803218948096
https://www.politifact.com/factchecks/2019/dec/05/mark-walker/walker-mexican-border-state-dangerous-syria/,"A tweet by U.S. Rep. Mark Walker, Republican representing Greensboro, North Carolina.", ,https://twitter.com/RepMarkWalker/status/1199692117754499078?s=20,1199692117754499078
https://www.politifact.com/factchecks/2019/oct/10/josh-hawley/missouri-meth-use-hawley-right-lab-seizures-have-d/,Josh Hawley’s twitter account, ,https://twitter.com/HawleyMO/status/1171447519852646401,1171447519852646401
https://www.politifact.com/factchecks/2019/oct/01/gwen-moore/state-lawmaker-hits-target-claim-racial-background/,"Twitter. U.S. Rep. Gwen Moore, July 26, 2019", ,https://twitter.com/RepGwenMoore/status/1154816143913377792,1154816143913377792
https://www.politifact.com/factchecks/2019/sep/13/josh-kaul/buy-gun-wisconsin-after-felony-restraining-order/,"Josh Kaul, tweet, Aug. 15, 2019", ,https://twitter.com/WisDOJ/status/1162089863451049984,1162089863451049984
https://www.politifact.com/factchecks/2019/sep/10/arlen-parsa/evidence-shows-most-47-men-famous-declaration-inde/,"Twitter, Arlen Parsa tweet, Sept. 1, 2019", ,https://twitter.com/arlenparsa/status/1168189409549803524,1168189409549803524
https://www.politifact.com/factchecks/2019/sep/06/samuel-sinyangwe/its-true-there-are-more-governors-who-have-worn-bl/,"Samuel Sinyangwe on Twitter, Aug. 30, 2019", ,https://twitter.com/samswey/status/1167295951800868864,1167295951800868864
https://www.politifact.com/factchecks/2019/aug/13/tammy-baldwin/us-sen-baldwin-right-more-americans-are-without-he/,"U.S. Sen. Tammy Baldwin, Twitter, June 24, 2019.", ,https://twitter.com/SenatorBaldwin/status/1143171195732447232,1143171195732447232
https://www.politifact.com/factchecks/2019/jul/16/donald-trump/president-trump-correct-about-food-stamp-low/,"Donald Trump tweet, July 9, 2019", ,https://twitter.com/realDonaldTrump/status/1148573013237030914,1148573013237030914
https://www.politifact.com/factchecks/2019/jun/25/scott-walker/wisconsin-top-10-state-health-care-coverage/,"Scott Walker, tweet, May 30, 2019", ,https://twitter.com/ScottWalker/status/1134120799068131328,1134120799068131328
https://www.politifact.com/factchecks/2019/jun/21/mark-pocan/universal-health-care-diagnosis-mark/,"Twitter, U.S. Rep. Mark Pocan, April 30, 2019", ,https://twitter.com/repmarkpocan/status/1123225494009339909,1123225494009339909
https://www.politifact.com/factchecks/2019/jun/04/chris-taylor/wisconsin-state-rep-chris-taylor-mark-prison-claim/,"Twitter State Rep. Chris Taylor May 21, 2019.", ,https://twitter.com/ChrisTaylorWI/status/1130891485878996993,1130891485878996993
https://www.politifact.com/factchecks/2019/may/29/justin-amash/what-counts-high-crime-or-misdemeanor-impeachment-/,"Justin Amash, tweets, May 18, 2019", ,https://twitter.com/justinamash/status/1129831615952236546,1129831615952236546
https://www.politifact.com/factchecks/2019/may/07/ron-johnson/yes-small-businesses-account-99-all-wisconsin-comp/,"Twitter.com, Ron Johnson (@SenRonJohnson), May 6, 2019", ,https://twitter.com/SenRonJohnson/status/1125426638811017217,1125426638811017217
https://www.politifact.com/factchecks/2019/apr/24/joe-manchin/joe-manchin-only-senator-consistently-vote-against/,"Joe Manchin, tweet, April 5, 2019", ,https://twitter.com/Sen_JoeManchin/status/1114279041496825856,1114279041496825856
https://www.politifact.com/factchecks/2019/apr/24/west-virginia-republican-party/have-exports-west-virginia-risen-faster-us-whole/,"West Virginia Republican Party, tweet, April 2, 2019", ,https://twitter.com/wvgop/status/1113139034069458944?s=21,1113139034069458944
https://www.politifact.com/factchecks/2019/apr/20/donald-trump/trump-calls-out-ny-dems-vote-expansion-military-be/,"Tweet, @realDonaldTrump, April 12, 2019. Accessed April 15, 2019.", ,https://twitter.com/realDonaldTrump/status/1116911640568573952,1116911640568573952
https://www.politifact.com/factchecks/2019/apr/17/west-virginia-democratic-party/has-affordable-care-act-given-200000-plus-west-vir/,"WV Democratic Party, tweet April 1, 2019", ,https://twitter.com/wvdemocrats/status/1112787510055325698,1112787510055325698
https://www.politifact.com/factchecks/2019/apr/16/john-torbett/do-north-carolinas-teachers-get-work-free-lunch-br/,"John A. Torbett on Twitter, April 3, 2019", ,https://twitter.com/JohnTorbett/status/1113467629094744064,1113467629094744064
https://www.politifact.com/factchecks/2019/apr/10/clif-smart/missouri-ranks-toward-bottom-higher-education-fund/,,,,
https://www.politifact.com/factchecks/2019/mar/21/john-nygren/john-nygren-says-wisconsin-republicans-have-cut-ta/,"Twitter.com, Rep. John Nygren (@rep89), Feb. 12, 2019", ,https://twitter.com/rep89/status/1095393633984020491,1095393633984020491
https://www.politifact.com/factchecks/2018/dec/13/roy-blunt/roy-blunt-right-military-pay-increase-largest-year/,"Sen. Roy Blunt tweet, Dec. 1, 2018", ,https://twitter.com/RoyBlunt/status/1068614125348110336,1068614125348110336
https://www.politifact.com/factchecks/2018/dec/06/richard-ojeda/does-ceo-mary-barra-earn-295-times-average-gm-work/,"Richard Ojeda, tweet, Nov. 27, 2018", ,https://twitter.com/VoteOjeda2020/status/1067511247514546176?s=03,1067511247514546176
https://www.politifact.com/factchecks/2018/dec/06/david-mckinley/does-us-spend-more-potato-chips-energy-research/,"David McKinley, tweet, Nov. 15, 2018", ,https://twitter.com/RepMcKinley/status/1063123974211756032,1063123974211756032
https://www.politifact.com/factchecks/2018/nov/19/jason-smith/rep-jason-smith-not-far-small-business-job-creatio/,"Rep. Jason Smith, tweet, Nov. 9, 2018.", ,https://twitter.com/RepJasonSmith/status/1060993593219993600,1060993593219993600
https://www.politifact.com/factchecks/2018/nov/15/west-virginia-republican-party/did-median-incomes-hit-record-level-2017/,"West Virginia Republican Party, tweet, Sept. 12, 2018", ,https://twitter.com/WVGOP/status/1039901128853475328,1039901128853475328
https://www.politifact.com/factchecks/2018/nov/15/patrick-morrisey/how-late-did-joe-manchin-decide-kavanaugh-vote/,"Patrick Morrisey, tweet, Oct 6, 2018", ,https://twitter.com/MorriseyWV/status/1048673350220963841,1048673350220963841
https://www.politifact.com/factchecks/2018/nov/02/west-virginia-republican-party/did-west-virginia-lead-way-construction-job-growth/,"West Virginia Republican Party, tweet, Sept. 14, 2018", ,https://twitter.com/WVGOP/status/1040767155699113985,1040767155699113985
https://www.politifact.com/factchecks/2018/nov/01/joe-manchin/does-west-virginia-have-more-overdoses-any-state/,"Joe Manchin, tweet, Oct. 3, 2018", ,https://twitter.com/sen_joemanchin/status/1047577825451151361?lang=en,1047577825451151361
https://www.politifact.com/factchecks/2018/oct/24/jim-justice/are-thousands-west-virginians-signing-e-zpass/,"Jim Justice, tweet, Aug. 27 2018", ,https://twitter.com/WVGovernor/status/1034198895083941890,1034198895083941890
https://www.politifact.com/factchecks/2018/oct/11/david-mckinley/david-mckinley-correct-about-rise-wva-tax-receipts/,"David McKinley, tweet, Aug. 14, 2018", ,https://twitter.com/i/web/status/1029367546141724675,1029367546141724675
https://www.politifact.com/factchecks/2018/oct/05/ann-wagner/walmart-raised-wages-gave-bonuses-ann-wagner-claim/,,,,
https://www.politifact.com/factchecks/2018/aug/31/west-virginia-republican-party/wva-gop-right-about-job-openings-unemployed-worker/,"West Virginia Republican Party, tweet, Aug. 10, 2018", ,https://twitter.com/WVGOP/status/1028098683345100801,1028098683345100801
https://www.politifact.com/factchecks/2018/aug/31/joe-manchin/does-west-virginia-produce-most-americorps-members/,"Joe Manchin, tweet, Aug. 8, 2018", ,https://twitter.com/Sen_JoeManchin/status/1027192023558905856,1027192023558905856
https://www.politifact.com/factchecks/2018/aug/23/west-virginia-republican-party/west-virginia-gop-tweet-correct-about-job-growth/,"West Virginia Republican Party, tweet, Aug. 8, 2018", ,https://twitter.com/WVGOP/status/1026618926032023552,1026618926032023552
https://www.politifact.com/factchecks/2018/aug/22/civitas-institute/do-amazon-apple-operate-states-voter-id/,,,,
https://www.politifact.com/factchecks/2018/jun/22/scott-walker/scott-walkers-big-re-election-tax-cut-tout-8-billi/,"Twitter, Scott Walker tweet, May 31, 2018", ,https://twitter.com/GovWalker/status/1002248343576342528,1002248343576342528
https://www.politifact.com/factchecks/2018/jun/08/richard-cordray/richard-cordray-says-ohio-payday-lending-law-worst/,"Richard Cordray, Tweet, May 17, 2018", ,https://twitter.com/RichCordray/status/997236317439262720,997236317439262720
https://www.politifact.com/factchecks/2018/jun/07/justin-nelson/justin-nelson-ken-paxton-only-indicted-statewide-o/,"Justin Nelson tweet, May 29, 2018", ,https://twitter.com/NelsonforTexas/status/1001591233167446016,1001591233167446016
https://www.politifact.com/factchecks/2018/may/29/donald-trump/trump-correctly-tweets-democrats-mistakenly-tweete/,"President Donald Trump, Tweet, May 29, 2018", ,https://twitter.com/realDonaldTrump/status/1001404640796336128,1001404640796336128
https://www.politifact.com/factchecks/2018/may/24/donald-trump/schumer-once-opposed-iran-nuclear-deal-he-now-supp/,"Tweet from President Trump, May 10, 2018", ,https://twitter.com/realDonaldTrump/status/994585463380987904,994585463380987904
https://www.politifact.com/factchecks/2018/may/22/tina-smith/minimum-wage-worth-less-now-50-years-ago/,"Tina Smith, threaded tweet, May 21, 2018", ,https://twitter.com/SenTinaSmith/status/998683080679452673,998683080679452673
https://www.politifact.com/factchecks/2018/may/03/bernie-sanders/amazon-paid-0-federal-income-taxes-2017/,"Bernie Sanders, Tweet, May 1, 2018", ,https://twitter.com/SenSanders/status/991063877851975683,991063877851975683
https://www.politifact.com/factchecks/2018/apr/25/kirsten-gillibrand/are-people-color-arrested-more-often-marijuana-new/,"Tweet from Sen. Gillibrand, April 20, 2018", ,https://twitter.com/SenGillibrand/status/987308068059930624,987308068059930624
https://www.politifact.com/factchecks/2018/mar/06/donald-trump/donald-trump-correct-about-record-low-ratings-2018/,"Donald Trump, tweet, March 6, 2018", ,https://twitter.com/realDonaldTrump/status/971013841395027968,971013841395027968
https://www.politifact.com/factchecks/2018/feb/28/marco-rubio/rubios-tweet-about-ny-gun-laws-accurate/,"Tweet from Sen. Marco Rubio, Feb. 22, 2018", ,https://twitter.com/marcorubio/status/966726649441071104,966726649441071104
https://www.politifact.com/factchecks/2018/feb/26/patrick-morrisey/precedent-says-west-virginia-teachers-strike-isnt-/,"Patrick Morrisey, tweet, Feb. 21, 2018", ,https://twitter.com/MorriseyWV/status/966430752685600768,966430752685600768
https://www.politifact.com/factchecks/2018/jan/23/jon-husted/ohio-secretary-state-jon-husteds-tweets-about-clos/,"Ohio Secretary of State Jon Husted, Tweet, Jan. 3, 2018", ,https://twitter.com/OhioSOSHusted/status/948616433336049665,948616433336049665
https://www.politifact.com/factchecks/2018/jan/11/norm-eisen/donald-trumps-fake-news-awards-could-land-white-ho/,"Tweet by Norm Eisen, former senior White House ethics lawyer under President Barack Obama, Jan. 7, 2018", ,https://twitter.com/NormEisen/status/950127003801411584,950127003801411584
https://www.politifact.com/factchecks/2018/jan/08/donald-trump/donald-trump-right-dow-jones-had-its-fastest-ever-/,"Donald Trump, tweet, Jan. 5, 2018", ,https://twitter.com/realDonaldTrump/status/949242950659313669,949242950659313669
https://www.politifact.com/factchecks/2017/dec/04/daniel-biss/biss-accurate-sarcastic-tax-hit-opponents-pritzker/,,,,
https://www.politifact.com/factchecks/2017/oct/17/roy-blunt/tax-code-so-long-nobodys-really-sure-its-length/,"Tweet, Sen. Roy Blunt, Sept. 8, 2017", ,https://twitter.com/RoyBlunt/status/906243526010306560,906243526010306560
